location,culture,historical_name,source,confidence,note
muravera,antq_nuragic,Ferraria,PLE:471923;PLN:471923/ferraria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471923/ferraria; nearest installed city field at 6.52px; far lower-confidence map proxy.
murcia,antq_iberian,Carthago Nova,PLE:265849;PLN:265849/carthago-nova;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265849/carthago-nova; nearest installed city field at 11.80px; far lower-confidence map proxy.
muret,antq_convenian,Consoranni,PLE:246354;PLN:246354/consoranni;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246354/consoranni; nearest installed city field at 8.92px; far lower-confidence map proxy.
musaymir,antq_himyarite,Saphar,PLE:39423;PLN:39423/saphar;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39423/saphar; nearest installed city field at 8.53px; far lower-confidence map proxy.
mut,antq_cilician_trachean,Ninica,PLE:648723;PLN:648723/ninica;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648723/ninica; nearest installed city field at 10.22px; far lower-confidence map proxy.
mykonos,antq_greek_koine,Delos,PLE:599587;PLN:599587/delos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 599587/delos; nearest installed city field at 11.61px; far lower-confidence map proxy.
nadia,antq_vanga_early_historic,Pertalis,PLE:59992;PLN:59992/pertalis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59992/pertalis; nearest installed city field at 11.44px; far lower-confidence map proxy.
nagykanizsa,antq_pannonian,Iovia,PLE:197326;PLN:197326/iovia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197326/iovia; nearest installed city field at 9.85px; far lower-confidence map proxy.
nahavand,antq_median,Nemavand,PLE:903088;PLN:903088/nemavand;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903088/nemavand; nearest installed city field at 6.61px; far lower-confidence map proxy.
nasik,antq_deccan_prakrit,Deopalli,PLE:49960;PLN:49960/deopalli;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49960/deopalli; nearest installed city field at 10.51px; far lower-confidence map proxy.
navia_de_suarna,antq_gallaecian,Castellum Toletum,PLE:236414;PLN:236414/castellum-toletum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236414/castellum-toletum; nearest installed city field at 6.08px; far lower-confidence map proxy.
nellore,antq_proto_telugu_kannada,Melange,PLE:50128;PLN:50128/melange;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50128/melange; nearest installed city field at 10.52px; far lower-confidence map proxy.
nemours,antq_senonian,Aquae Segetae,PLE:109330;PLN:109330/aquae-segetae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109330/aquae-segetae; nearest installed city field at 8.57px; far lower-confidence map proxy.
neopatras,antq_greek_koine,Kallipolis,PLE:540849;PLN:540849/kallipolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540849/kallipolis; nearest installed city field at 8.66px; far lower-confidence map proxy.
nerac,antq_aquitanian,Elusa,PLE:246380;PLN:246380/elusa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246380/elusa; nearest installed city field at 7.01px; far lower-confidence map proxy.
neufchateau_des_vosges,antq_belgic,Noviomagus,PLE:109220;PLN:109220/noviomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109220/noviomagus; nearest installed city field at 9.17px; far lower-confidence map proxy.
newark,antq_corieltauvian,Crococalana,PLE:79407;PLN:79407/crococalana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79407/crococalana; nearest installed city field at 8.60px; far lower-confidence map proxy.
neyriz,antq_persian,Niriz,PLE:29686;PLN:29686/niriz;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29686/niriz; nearest installed city field at 9.22px; far lower-confidence map proxy.
nicastro,antq_oscan_umbrian,Leucosia,PLE:452367;PLN:452367/leucosia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452367/leucosia; nearest installed city field at 7.64px; far lower-confidence map proxy.
nigde,antq_cappadocian,Andabalis,PLE:619104;PLN:619104/andabalis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619104/andabalis; nearest installed city field at 8.53px; far lower-confidence map proxy.
nikopol,antq_thracian,Emporium Piretensium,PLE:216804;PLN:216804/emporium-piretensium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216804/emporium-piretensium; nearest installed city field at 10.64px; far lower-confidence map proxy.
nisab,antq_himyarite,Sarouon,PLE:39425;PLN:39425/sarouon;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39425/sarouon; nearest installed city field at 8.03px; far lower-confidence map proxy.
nograd,antq_germanic,Vindonianus Vicus,PLE:197582;PLN:197582/vindonianus-vicus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197582/vindonianus-vicus; nearest installed city field at 9.08px; far lower-confidence map proxy.
noto,antq_greek_koine,Apollineum,PLE:462456;PLN:462456/apollineum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462456/apollineum; nearest installed city field at 8.21px; far lower-confidence map proxy.
novi,antq_cisalpine_gallic,Genua,PLE:383664;PLN:383664/genua;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383664/genua; nearest installed city field at 8.85px; far lower-confidence map proxy.
novo_mesto,antq_pannonian,Praetorium Latobicorum,PLE:197457;PLN:197457/praetorium-latobicorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197457/praetorium-latobicorum; nearest installed city field at 9.89px; far lower-confidence map proxy.
nozza,antq_cisalpine_gallic,Brixia,PLE:383603;PLN:383603/brixia-grc;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383603/brixia-grc; nearest installed city field at 7.22px; far lower-confidence map proxy.
numaniyyah,antq_aramaic,Nufar,PLE:912910;PLN:912910/nufar;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 912910/nufar; nearest installed city field at 11.61px; far lower-confidence map proxy.
nusaybin,antq_syriac,Nisibis,PLE:874623;PLN:874623/nisibis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874623/nisibis; nearest installed city field at 11.51px; far lower-confidence map proxy.
nyon,antq_helvetian,Col. Iulia Equestris,PLE:177496;PLN:177496/col-iulia-equestris;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177496/col-iulia-equestris; nearest installed city field at 7.78px; far lower-confidence map proxy.
ocana,antq_celtiberian,Kondabora,PLE:265876;PLN:265876/kondabora;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265876/kondabora; nearest installed city field at 8.73px; far lower-confidence map proxy.
oettingen,antq_suebian,Opia,PLE:118895;PLN:118895/opia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118895/opia; nearest installed city field at 7.16px; far lower-confidence map proxy.
ohrid,antq_pelagonian,Lychnidós,PLE:481900;PLN:481900/name.2013-01-09.4256986645;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481900/name.2013-01-09.4256986645; nearest installed city field at 8.53px; far lower-confidence map proxy.
onogost,antq_pleraean,Rhízōn pólis,PLE:197471;PLN:197471/rhizon-polis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197471/rhizon-polis; nearest installed city field at 9.68px; far lower-confidence map proxy.
orgiva,antq_bastetan,Abdera,PLE:265762;PLN:265762/abdera;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265762/abdera; nearest installed city field at 9.13px; far lower-confidence map proxy.
orihuela,antq_iberian,Thiar,PLE:266063;PLN:266063/thiar;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266063/thiar; nearest installed city field at 7.68px; far lower-confidence map proxy.
orthez,antq_bigerrionian,Iluro,PLE:246437;PLN:246437/iluro;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246437/iluro; nearest installed city field at 8.71px; far lower-confidence map proxy.
orvietano,antq_latin,Clusium,PLE:413096;PLN:413096/clusium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413096/clusium; nearest installed city field at 6.53px; far lower-confidence map proxy.
osijek,antq_pannonian,Leucono,PLE:197349;PLN:197349/leucono;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197349/leucono; nearest installed city field at 9.45px; far lower-confidence map proxy.
ostrovo,antq_orestian,Eratyra,PLE:481833;PLN:481833/eratyra;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481833/eratyra; nearest installed city field at 8.76px; far lower-confidence map proxy.
ozieri,antq_nuragic,Luguidunec,PLE:471964;PLN:471964/luguidunec;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471964/luguidunec; nearest installed city field at 8.98px; far lower-confidence map proxy.
pag,antq_iapodian,Apsarus,PLE:197122;PLN:197122/apsarus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197122/apsarus; nearest installed city field at 11.13px; far lower-confidence map proxy.
palermo,antq_greek_koine,Entella,PLE:462197;PLN:462197/entella;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462197/entella; nearest installed city field at 6.43px; far lower-confidence map proxy.
pali_uttar_pradesh,antq_kosala_prakrit,Kanogiza,PLE:59862;PLN:59862/kanogiza;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59862/kanogiza; nearest installed city field at 6.39px; far lower-confidence map proxy.
palmi,antq_oscan_umbrian,Portus Orestis,PLE:452409;PLN:452409/portus-orestis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452409/portus-orestis; nearest installed city field at 10.99px; far lower-confidence map proxy.
palu,antq_armenian,Anzitene,PLE:874328;PLN:874328/anzitene;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874328/anzitene; nearest installed city field at 10.02px; far lower-confidence map proxy.
pamiers,antq_consorannian,Tarusco,PLE:246684;PLN:246684/tarusco;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246684/tarusco; nearest installed city field at 7.31px; far lower-confidence map proxy.
pandjih,antq_sogdian,Iasonion,PLE:961916;PLN:961916/iasonion;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 961916/iasonion; nearest installed city field at 10.76px; far lower-confidence map proxy.
papa,antq_pannonian,Mogentiana,PLE:197381;PLN:197381/mogentiana;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197381/mogentiana; nearest installed city field at 8.88px; far lower-confidence map proxy.
peniscola,antq_iberian,Etobesa,PLE:265894;PLN:265894/etobesa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265894/etobesa; nearest installed city field at 7.62px; far lower-confidence map proxy.
penrith,antq_carvetian,Luguvalium,PLE:89234;PLN:89234/luguvalium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 89234/luguvalium; nearest installed city field at 8.13px; far lower-confidence map proxy.
pfaffenhofen,antq_suebian,Vallatum,PLE:119017;PLN:119017/vallatum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 119017/vallatum; nearest installed city field at 8.36px; far lower-confidence map proxy.
pina_de_ebro,antq_suessetanian,Auci,PLE:246207;PLN:246207/auci;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246207/auci; nearest installed city field at 6.10px; far lower-confidence map proxy.
pipli,antq_vanga_early_historic,Selampoura,PLE:60041;PLN:60041/selampoura;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60041/selampoura; nearest installed city field at 10.92px; far lower-confidence map proxy.
pistoia,antq_etruscan,Pistoriae,PLE:403254;PLN:403254/pistoriae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 403254/pistoriae; nearest installed city field at 7.38px; far lower-confidence map proxy.
pithapuram,antq_proto_telugu_kannada,Alosygni,PLE:49854;PLN:49854/alosygni;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49854/alosygni; nearest installed city field at 6.64px; far lower-confidence map proxy.
plenita,antq_getic,Bononia,PLE:206975;PLN:206975/bononia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 206975/bononia; nearest installed city field at 9.34px; far lower-confidence map proxy.
pleven,antq_thracian,Vicus Longinopara,PLE:217046;PLN:217046/vicus-longinopara;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 217046/vicus-longinopara; nearest installed city field at 10.47px; far lower-confidence map proxy.
poggibonsi,antq_etruscan,Florentia,PLE:413138;PLN:413138/florentia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413138/florentia; nearest installed city field at 11.18px; far lower-confidence map proxy.
pollensa,antq_latin,Palma,PLE:265998;PLN:265998/palma;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265998/palma; nearest installed city field at 9.85px; far lower-confidence map proxy.
pont_audemer,antq_veliocassian,Canetonum,PLE:108852;PLN:108852/canetonum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108852/canetonum; nearest installed city field at 7.75px; far lower-confidence map proxy.
pordenone,antq_venetic,Opitergium,PLE:393459;PLN:393459/opitergium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393459/opitergium; nearest installed city field at 6.47px; far lower-confidence map proxy.
potenza,antq_oscan_umbrian,Anxia,PLE:442465;PLN:442465/anxia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442465/anxia; nearest installed city field at 7.30px; far lower-confidence map proxy.
prades,antq_iberian,Sebendounon,PLE:246632;PLN:246632/sebendounon;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246632/sebendounon; nearest installed city field at 9.72px; far lower-confidence map proxy.
prakkad,antq_tamil,Pounnata,PLE:50226;PLN:50226/pounnata;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50226/pounnata; nearest installed city field at 6.16px; far lower-confidence map proxy.
prato,antq_etruscan,Faesulae,PLE:413124;PLN:413124/faesulae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413124/faesulae; nearest installed city field at 11.52px; far lower-confidence map proxy.
prittlewell,antq_trinovantian,Caesaromagus,PLE:79364;PLN:79364/caesaromagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79364/caesaromagus; nearest installed city field at 8.11px; far lower-confidence map proxy.
prizren,antq_dardanian,Gabuleum,PLE:481837;PLN:481837/gabuleum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481837/gabuleum; nearest installed city field at 11.88px; far lower-confidence map proxy.
proenca_nova,antq_lusitanian,Aritium,PLE:255982;PLN:255982/aritium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 255982/aritium; nearest installed city field at 9.79px; far lower-confidence map proxy.
prokuplje,antq_pannonian,Ad Fines,PLE:206878;PLN:206878/ad-fines;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 206878/ad-fines; nearest installed city field at 9.62px; far lower-confidence map proxy.
puebla_de_alcocer,antq_lusitanian,Mirobriga,PLE:256302;PLN:256302/mirobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256302/mirobriga; nearest installed city field at 7.35px; far lower-confidence map proxy.
puebla_de_guzman,antq_turdulian,Praesidium,PLE:256386;PLN:256386/praesidium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256386/praesidium; nearest installed city field at 11.25px; far lower-confidence map proxy.
puget_theniers,antq_ligurian,Brigomagus,PLE:157827;PLN:157827/brigomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157827/brigomagus; nearest installed city field at 7.98px; far lower-confidence map proxy.
qatya,antq_aramaic,Magdolos,PLE:727152;PLN:727152/magdolos;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727152/magdolos; nearest installed city field at 11.58px; far lower-confidence map proxy.
qerri,antq_meroitic,Araba,PLE:805591;PLN:805591/araba;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 805591/araba; nearest installed city field at 9.26px; far lower-confidence map proxy.
qom,antq_median,Goyman,PLE:903036;PLN:903036/goyman;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903036/goyman; nearest installed city field at 9.88px; far lower-confidence map proxy.
ramhormoz,antq_parthian,Seleúkeia ηē pròs tô Hēdyphônti,PLE:912870;PLN:912870/seleucia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 912870/seleucia; nearest installed city field at 9.13px; far lower-confidence map proxy.
rander,antq_indo_aryan,Kammoni,PLE:50032;PLN:50032/kammoni;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50032/kammoni; nearest installed city field at 10.23px; far lower-confidence map proxy.
raqqa,antq_aramaic,Callinicum,PLE:668318;PLN:668318/callinicum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668318/callinicum; nearest installed city field at 10.97px; far lower-confidence map proxy.
ravensburg,antq_suebian,Brigantium,PLE:187325;PLN:187325/brigantium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187325/brigantium; nearest installed city field at 11.02px; far lower-confidence map proxy.
rethel,antq_belgic,Noviomagus,PLE:109219;PLN:109219/noviomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109219/noviomagus; nearest installed city field at 8.30px; far lower-confidence map proxy.
reyshahr,antq_persian,Bushahr,PLE:922627;PLN:922627/bushahr;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 922627/bushahr; nearest installed city field at 9.07px; far lower-confidence map proxy.
riano,antq_asturian,Lance,PLE:236505;PLN:236505/lance;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236505/lance; nearest installed city field at 11.79px; far lower-confidence map proxy.
ribadavia,antq_limican,Koiliobriga,PLE:236498;PLN:236498/koiliobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236498/koiliobriga; nearest installed city field at 7.21px; far lower-confidence map proxy.
riom,antq_arvernian,Gergovia,PLE:138373;PLN:138373/gergovia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138373/gergovia; nearest installed city field at 7.06px; far lower-confidence map proxy.
roanne,antq_segusiavian,Aquis Segete,PLE:167649;PLN:167649/aquae-segetae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167649/aquae-segetae; nearest installed city field at 9.52px; far lower-confidence map proxy.
rochechouart,antq_lemovician,Gemiliacum,PLE:138372;PLN:138372/gemiliacum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138372/gemiliacum; nearest installed city field at 8.71px; far lower-confidence map proxy.
rochefort,antq_santonian,Novioregum,PLE:138496;PLN:138496/novioregum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138496/novioregum; nearest installed city field at 9.45px; far lower-confidence map proxy.
rochester,antq_cantiacian,Vagniacis,PLE:79729;PLN:79729/vagniacis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79729/vagniacis; nearest installed city field at 6.65px; far lower-confidence map proxy.
rodoscuk,antq_thracian,Neapolis,PLE:511333;PLN:511333/neapolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511333/neapolis; nearest installed city field at 7.49px; far lower-confidence map proxy.
rohan,antq_coriosolitan,Ouidana Limen,PLE:138506;PLN:138506/ouidana-limen;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138506/ouidana-limen; nearest installed city field at 11.85px; far lower-confidence map proxy.
rohrbach,antq_noric,Ovilava,PLE:118901;PLN:118901/ovilava;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118901/ovilava; nearest installed city field at 10.87px; far lower-confidence map proxy.
romans,antq_allobrogian,Col. Valentia,PLE:167718;PLN:167718/col-valentia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167718/col-valentia; nearest installed city field at 6.85px; far lower-confidence map proxy.
rossano,antq_oscan_umbrian,Roscianum,PLE:452421;PLN:452421/roscianum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452421/roscianum; nearest installed city field at 10.50px; far lower-confidence map proxy.
rovereto,antq_rhaetic,Bretina,PLE:383601;PLN:383601/bretina;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383601/bretina; nearest installed city field at 7.66px; far lower-confidence map proxy.
rudkhaneh,antq_carmanian,Valashgerd,PLE:29799;PLN:29799/valashgerd;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29799/valashgerd; nearest installed city field at 8.00px; far lower-confidence map proxy.
sabugal,antq_lusitanian,Vicus Veniensis,PLE:236718;PLN:236718/vicus-veniensis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236718/vicus-veniensis; nearest installed city field at 6.33px; far lower-confidence map proxy.
sai,antq_blemmyan,Pdeme,PLE:795841;PLN:795841/pdeme;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 795841/pdeme; nearest installed city field at 11.16px; far lower-confidence map proxy.
saint_florentin,antq_senonian,Eburobriga,PLE:177512;PLN:177512/eburobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177512/eburobriga; nearest installed city field at 9.31px; far lower-confidence map proxy.
saint_gaudens,antq_convenian,Sparianum,PLE:246663;PLN:246663/sparianum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246663/sparianum; nearest installed city field at 6.40px; far lower-confidence map proxy.
saint_jean_de_maurienne,antq_ceutronian,Brigantio,PLE:167691;PLN:167691/brigantio;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167691/brigantio; nearest installed city field at 11.02px; far lower-confidence map proxy.
saint_jean_pied_de_port,antq_tarbellian,Iturisa,PLE:246446;PLN:246446/iturisa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246446/iturisa; nearest installed city field at 8.28px; far lower-confidence map proxy.
saint_marceilin,antq_allobrogian,Col. Dea Vocontiorum,PLE:167716;PLN:167716/col-dea-vocontiorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167716/col-dea-vocontiorum; nearest installed city field at 10.37px; far lower-confidence map proxy.
saint_mihiel,antq_leucian,Scarponna,PLE:109329;PLN:109329/scarponna;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109329/scarponna; nearest installed city field at 10.40px; far lower-confidence map proxy.
sainte_suzanne,antq_aulerci_diablintian,Ouagoriton,PLE:138505;PLN:138505/ouagoriton;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138505/ouagoriton; nearest installed city field at 6.18px; far lower-confidence map proxy.
saldana,antq_vaccaean,Lacobriga,PLE:236501;PLN:236501/lacobriga;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236501/lacobriga; nearest installed city field at 7.34px; far lower-confidence map proxy.
salianah,antq_indo_aryan,Śrāvastī,PLE:60067;PLN:60067/sravasti;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60067/sravasti; nearest installed city field at 10.22px; far lower-confidence map proxy.
salisbury,antq_british_belgic,Sorviodunum,PLE:79688;PLN:79688/sorviodunum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79688/sorviodunum; nearest installed city field at 7.45px; far lower-confidence map proxy.
sallanches,antq_ceutronian,Alpis Graia,PLE:167639;PLN:167639/alpis-graia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167639/alpis-graia; nearest installed city field at 10.40px; far lower-confidence map proxy.
sallum,antq_egyptian,Plynos Limen,PLE:716540;PLN:716540/plynos-limen;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 716540/plynos-limen; nearest installed city field at 8.04px; far lower-confidence map proxy.
salona,antq_greek_koine,Oiantheia,PLE:540969;PLN:540969/oiantheia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540969/oiantheia; nearest installed city field at 6.11px; far lower-confidence map proxy.
samarra,antq_aramaic,Samarra,PLE:894082;PLN:894082/samarra;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 894082/samarra; nearest installed city field at 7.02px; far lower-confidence map proxy.
samokov,antq_maedian,Sportela,PLE:482000;PLN:482000/sportela;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 482000/sportela; nearest installed city field at 9.22px; far lower-confidence map proxy.
san_clemente,antq_celtiberian,Libisosa,PLE:265949;PLN:265949/libisosa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265949/libisosa; nearest installed city field at 10.81px; far lower-confidence map proxy.
sandonnino,antq_cisalpine_gallic,Forum Novum,PLE:383656;PLN:383656/forum-novum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383656/forum-novum; nearest installed city field at 6.06px; far lower-confidence map proxy.
sanguesa,antq_vasconian,Carta,PLE:246299;PLN:246299/carta;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246299/carta; nearest installed city field at 6.24px; far lower-confidence map proxy.
sanlorenzo,antq_etruscan,Anneianum,PLE:413016;PLN:413016/anneianum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413016/anneianum; nearest installed city field at 9.50px; far lower-confidence map proxy.
santa_eufemia,antq_turdetanian,Baedro,PLE:256004;PLN:256004/baedro;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256004/baedro; nearest installed city field at 7.93px; far lower-confidence map proxy.
santangelo,antq_latin,Compsa,PLE:442550;PLN:442550/compsa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442550/compsa; nearest installed city field at 7.72px; far lower-confidence map proxy.
santarcangelo,antq_oscan_umbrian,Lagaría,PLE:452383;PLN:452383/lagaria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452383/lagaria; nearest installed city field at 7.99px; far lower-confidence map proxy.
