# Generated by tools/ownership_map.py --write; do not edit.
tag,engine_tag,location,tenure,source,confidence,note
ADI,ADI,erbil,own_control_core,P8.2;OCD;PLE,secure,Adiabene capital proxy
ALA,XCF,jariekhi,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,karcha_kala,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,khuchni,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,khumar,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,khunzakh,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,koban,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,kubachi,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,kumukh,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,kurakh,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,mamiya_kala,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,nazran,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,omalo,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,rim_gora,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,rutul,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,simsir,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,targim,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,tarki,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,tatartup,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,temirkhan_shura,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,terek,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,tindi,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,tpig,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALA,XCF,tsontaroy_kala,own_control_core,P8.7;CAH-XI,contested,Alanian north-Caucasus frame
ALC,XAQ,agsu,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,aresh,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,baciravan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,baku,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,barda,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,beylagan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,bilasuvar,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,derbent,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,ganja,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,gardman,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,germi,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,goychay,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,javad,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,lemberan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,mahmudabad,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,maraza,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,mughan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,niyazabad,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,qabala,own_control_core,P8.2;CAH-XI;OCD;PLE,contested,Caucasian Albanian Caspian frame
ALC,XAQ,qobustan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,quba,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,salyan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,shabran,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,shaki,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,shamakhi,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,shamkir,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,shirvan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,varsan,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,vartashen,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
ALC,XAQ,zardab,own_control_core,P8.2;CAH-XI,contested,Caucasian Albanian Caspian frame
AND,AND,apurlec,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,arequipa,own_control_core,P8.10;CAH-XI,contested,Andean SoP geographic anchor
AND,AND,aruni,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,atico,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,cantamarca,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,caraveli,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,chao,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,chatuza,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,chilca,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,chinchay,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,collique,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,farfan,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,huancachaca,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,huarco,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,huarochiri,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,ica,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,incahuasi,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,ishma,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,karajia,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,lamas,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,moyobamba,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,pakatnamu,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,paramonga,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,puka_tampu,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,sana,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,utkhupampa,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
AND,AND,xllang,own_control_core,P8.10;CAH-XI,contested,Residual Andean SoP frame after named centres
ANG,XBQ,slesvig,own_control_core,P8.7;CAH-XI,secure,Angeln anchor
ANU,XBD,anuradhapura,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,badulla,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,devanagara,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,digavapi,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,galle,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,gampola,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,hambantota,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,hatthigiripura,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,jaffna,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,kandy,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,kotte,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,kurunegala,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,madakalapu,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,mahatittha,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,medawachchiya,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,mullaitivu,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,negombo,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,polonnaruva,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,ratnapura_LKA,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,salavata,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,sitavaka,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,tissamaharama,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,trincomalee,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,vavuniya,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
ANU,XBD,yapavu,own_control_core,P8.4;CAH-XI,contested,Anuradhapura Lankan frame
AOR,AOR,aksay,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,alexeyevskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,astrakhan,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,bannoye,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,beljamen,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,berezhnovka,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,boguchar,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,bokey,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,bokovskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,bolkhuny,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,bolshaya_gribanovka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,borisoglebsk,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,botkul,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,buturlinovka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,bykovo,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,chernyye_zemli,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,chertkovo,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,chyorny_yar,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,danilovka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,dardeling,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,ded_khulsun,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,elista,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,elton,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,ganyushkino,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,goly_karamysh,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,gorodovikovsk,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,iki_burul,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,ikryanoye,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,ilovlya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,kalach,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,kamyshin,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,kashary,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,khosheutovo,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,kletskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,kok_usn,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,kotovo,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,krasny_yar,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,kremenskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,kumylzhenskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,machekha,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,malodelskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,malye_derbety,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,mechet,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,mekletin,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,mikhaylovka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,mikhaylovka_pontic,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,milyutinskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,nagavskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,nikolskoye_pontic,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,nizhny_chir,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,novoanninsky,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,novonikolayevsky,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,oblivskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,pologoye_zaymishche,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,priyutnoye,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,raguli,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,rechnoye,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,remontnoye,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,rudnya_pontic,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,sadovoye,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,sadovoye_kalmykia,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,samoylovka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,sapara,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,sarai_al_jadid,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,semikarakorsk,own_control_core,P8.7;CAH-XI,secure,Lower Don anchor
AOR,AOR,srednyaya_akhtuba,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,stepanevka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,uryupin,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,ust_medveditskaya,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,veesky,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,verkhny_mamon,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,yashkul,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,yelan,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,yenotayevka,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,zamyany,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,zavetnoye,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,zenzevatka,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,zhanybek,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
AOR,AOR,zimnyatsky,own_control_core,P8.7;CAH-XI,contested,Aorsi Lower Don frame
AOR,AOR,zolotari,own_control_core,P8.7;CAH-XI,contested,Aorsi lower Volga frame
ARA,XDB,guamontey,own_control_core,P8.10;CAH-XI,secure,Orinoco anchor
ARJ,ARJ,mathura,own_control_core,P8.4;CAH-XI,secure,Arjunayana capital control
ARM,XAO,adakli,own_control_core,P8.2;CAH-XI,contested,Armenian highland frame
ARM,XAO,ahlat,own_control_core,P8.2;CAH-XI,contested,Armenian highland frame
ARM,XAO,amadiya,own_control_core,P8.2;CAH-XI,contested,Armenian highland frame
ARM,XAO,amberd,own_control_core,P8.2;CAH-XI,contested,Armenian contested kingdom frame
ARM,XAO,ani,own_control_core,P8.2;CAH-XI,contested,Armenian contested kingdom frame
