region,capacity_class,resource_family,fit_class,trade_access,locations
West Africa,dryland_or_oasis,fiber_or_dye_crop,environmentally_aligned,coastal_local,1
West Africa,dryland_or_oasis,fiber_or_dye_crop,environmentally_aligned,inland,3
West Africa,dryland_or_oasis,forest_or_gathered,broad_capacity_proxy,inland,1
West Africa,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,coastal_local,1
West Africa,dryland_or_oasis,mineral_or_quarried,environmentally_aligned,inland,21
West Africa,dryland_or_oasis,pastoral,environmentally_aligned,inland,21
West Africa,dryland_or_oasis,staple_crop,broad_capacity_proxy,inland,13
West Africa,highland,fiber_or_dye_crop,broad_capacity_proxy,inland,1
West Africa,highland,mineral_or_quarried,environmentally_aligned,inland,1
West Africa,highland,pastoral,environmentally_aligned,inland,3
West Africa,highland,staple_crop,broad_capacity_proxy,inland,2
West Africa,intensive_cultivation,fiber_or_dye_crop,environmentally_aligned,inland,4
West Africa,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,inland,7
West Africa,intensive_cultivation,mineral_or_quarried,broad_capacity_proxy,major_harbor,1
West Africa,intensive_cultivation,staple_crop,environmentally_aligned,coastal_local,1
West Africa,intensive_cultivation,staple_crop,environmentally_aligned,inland,3
West Africa,mixed_land,pastoral,environmentally_aligned,inland,1
West Africa,open_mixed_land,aquatic,broad_capacity_proxy,inland,1
West Africa,open_mixed_land,aquatic,environmentally_aligned,coastal_access,1
West Africa,open_mixed_land,aquatic,environmentally_aligned,coastal_local,1
West Africa,open_mixed_land,fiber_or_dye_crop,environmentally_aligned,inland,15
West Africa,open_mixed_land,forest_or_gathered,broad_capacity_proxy,inland,11
West Africa,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_access,1
West Africa,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
West Africa,open_mixed_land,mineral_or_quarried,broad_capacity_proxy,inland,13
West Africa,open_mixed_land,orchard_or_specialty_crop,environmentally_aligned,inland,2
West Africa,open_mixed_land,pastoral,environmentally_aligned,inland,47
West Africa,open_mixed_land,staple_crop,environmentally_aligned,inland,71
West Africa,wetland_or_riverine,aquatic,environmentally_aligned,coastal_local,6
West Africa,wetland_or_riverine,aquatic,environmentally_aligned,major_harbor,1
West Africa,wetland_or_riverine,fiber_or_dye_crop,environmentally_aligned,inland,2
West Africa,wetland_or_riverine,forest_or_gathered,broad_capacity_proxy,coastal_local,2
West Africa,wetland_or_riverine,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
West Africa,wetland_or_riverine,orchard_or_specialty_crop,broad_capacity_proxy,inland,2
West Africa,wetland_or_riverine,staple_crop,environmentally_aligned,coastal_local,2
West Africa,wetland_or_riverine,staple_crop,environmentally_aligned,inland,2
West Africa,woodland_or_forest,aquatic,environmentally_aligned,coastal_local,2
West Africa,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,inland,13
West Africa,woodland_or_forest,fiber_or_dye_crop,broad_capacity_proxy,major_harbor,1
West Africa,woodland_or_forest,forest_or_gathered,environmentally_aligned,inland,18
West Africa,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,coastal_local,1
West Africa,woodland_or_forest,mineral_or_quarried,broad_capacity_proxy,inland,19
West Africa,woodland_or_forest,orchard_or_specialty_crop,environmentally_aligned,inland,3
West Africa,woodland_or_forest,pastoral,broad_capacity_proxy,inland,16
West Africa,woodland_or_forest,staple_crop,broad_capacity_proxy,inland,29
