tag,name,good,source_mode,status
AES,Aestii,antq_preserved_fish,day_one_constructible,pass
AES,Aestii,antq_rice_wine,opening_market_network,pass
AES,Aestii,antq_sailcloth,day_one_constructible,pass
AES,Aestii,antq_sesame,day_one_constructible,pass
AES,Aestii,antq_sesame_oil,opening_market_network,pass
AES,Aestii,antq_silphium,opening_market_network,pass
AES,Aestii,antq_soap,opening_market_network,pass
AES,Aestii,antq_soy_condiments,opening_market_network,pass
AES,Aestii,antq_tree_nuts,day_one_constructible,pass
AES,Aestii,antq_wax_goods,opening_market_network,pass
AES,Aestii,antq_yue_celadon,dated_later_unlock,pass
AES,Aestii,beer,day_one_constructible,pass
AES,Aestii,beeswax,owned_rgo,pass
AES,Aestii,books,opening_market_network,pass
AES,Aestii,chili,opening_market_network,pass
AES,Aestii,clay,opening_market_network,pass
AES,Aestii,cloth,day_one_constructible,pass
AES,Aestii,cloves,opening_market_network,pass
AES,Aestii,coal,opening_market_network,pass
AES,Aestii,cocoa,opening_market_network,pass
AES,Aestii,copper,opening_market_network,pass
AES,Aestii,cotton,opening_market_network,pass
AES,Aestii,dyes,opening_market_network,pass
AES,Aestii,elephants,opening_market_network,pass
AES,Aestii,fiber_crops,owned_rgo,pass
AES,Aestii,fine_cloth,opening_market_network,pass
AES,Aestii,fish,owned_rgo,pass
AES,Aestii,fruit,opening_market_network,pass
AES,Aestii,fur,owned_rgo,pass
AES,Aestii,furniture,opening_market_network,pass
AES,Aestii,gems,opening_market_network,pass
AES,Aestii,glass,opening_market_network,pass
AES,Aestii,goods_gold,opening_market_network,pass
AES,Aestii,horses,owned_rgo,pass
AES,Aestii,incense,opening_market_network,pass
AES,Aestii,iron,opening_market_network,pass
AES,Aestii,ivory,opening_market_network,pass
AES,Aestii,jewelry,opening_market_network,pass
AES,Aestii,lead,opening_market_network,pass
AES,Aestii,leather,day_one_constructible,pass
AES,Aestii,legumes,opening_market_network,pass
AES,Aestii,livestock,owned_rgo,pass
AES,Aestii,lumber,owned_rgo,pass
AES,Aestii,maize,opening_market_network,pass
AES,Aestii,marble,opening_market_network,pass
AES,Aestii,masonry,day_one_constructible,pass
AES,Aestii,medicaments,opening_market_network,pass
AES,Aestii,mercury,opening_market_network,pass
AES,Aestii,millet,owned_rgo,pass
AES,Aestii,naval_supplies,day_one_constructible,pass
AES,Aestii,olives,opening_market_network,pass
AES,Aestii,paper,opening_market_network,pass
AES,Aestii,pearls,opening_market_network,pass
AES,Aestii,pepper,opening_market_network,pass
AES,Aestii,potato,opening_market_network,pass
AES,Aestii,pottery,day_one_constructible,pass
AES,Aestii,rice,opening_market_network,pass
AES,Aestii,saffron,opening_market_network,pass
AES,Aestii,salt,opening_market_network,pass
AES,Aestii,sand,owned_rgo,pass
AES,Aestii,silk,opening_market_network,pass
AES,Aestii,silver,opening_market_network,pass
AES,Aestii,steel,opening_market_network,pass
AES,Aestii,stone,opening_market_network,pass
AES,Aestii,sugar,opening_market_network,pass
AES,Aestii,tar,day_one_constructible,pass
AES,Aestii,tea,opening_market_network,pass
AES,Aestii,tin,opening_market_network,pass
AES,Aestii,tobacco,opening_market_network,pass
AES,Aestii,tools,day_one_constructible,pass
AES,Aestii,weaponry,day_one_constructible,pass
AES,Aestii,wheat,owned_rgo,pass
AES,Aestii,wild_game,owned_rgo,pass
AES,Aestii,wine,opening_market_network,pass
AES,Aestii,wool,opening_market_network,pass
AGA,Anga Janapada,alum,opening_market_network,pass
AGA,Anga Janapada,amber,opening_market_network,pass
AGA,Anga Janapada,antq_amber_ornaments,opening_market_network,pass
AGA,Anga Janapada,antq_barley,day_one_constructible,pass
AGA,Anga Janapada,antq_bound_codices,dated_later_unlock,pass
AGA,Anga Janapada,antq_bronze_wares,day_one_constructible,pass
AGA,Anga Janapada,antq_cage_glass,dated_later_unlock,pass
AGA,Anga Janapada,antq_camels,day_one_constructible,pass
AGA,Anga Janapada,antq_carpets,day_one_constructible,pass
AGA,Anga Janapada,antq_cheese_curds,day_one_constructible,pass
AGA,Anga Janapada,antq_coconut_products,day_one_constructible,pass
AGA,Anga Janapada,antq_coconuts,day_one_constructible,pass
AGA,Anga Janapada,antq_cordage,day_one_constructible,pass
AGA,Anga Janapada,antq_cured_meat,day_one_constructible,pass
AGA,Anga Janapada,antq_dates,day_one_constructible,pass
AGA,Anga Janapada,antq_dried_fruit,opening_market_network,pass
AGA,Anga Janapada,antq_felt_goods,opening_market_network,pass
AGA,Anga Janapada,antq_fine_ceramics,opening_market_network,pass
AGA,Anga Janapada,antq_garnet_cloisonne,dated_later_unlock,pass
AGA,Anga Janapada,antq_glass_beads,day_one_constructible,pass
AGA,Anga Janapada,antq_glasswares,day_one_constructible,pass
AGA,Anga Janapada,antq_grain_products,day_one_constructible,pass
AGA,Anga Janapada,antq_iron_hardware,owned_seeded_producer,pass
AGA,Anga Janapada,antq_jade,opening_market_network,pass
AGA,Anga Janapada,antq_lacquerware,opening_market_network,pass
AGA,Anga Janapada,antq_lead_wares,opening_market_network,pass
AGA,Anga Janapada,antq_leather_goods,day_one_constructible,pass
AGA,Anga Janapada,antq_naphtha,opening_market_network,pass
AGA,Anga Janapada,antq_nut_pastes,opening_market_network,pass
AGA,Anga Janapada,antq_olive_oil,day_one_constructible,pass
AGA,Anga Janapada,antq_papyrus,day_one_constructible,pass
AGA,Anga Janapada,antq_parchment,day_one_constructible,pass
AGA,Anga Janapada,antq_perfumes,day_one_constructible,pass
AGA,Anga Janapada,antq_preserved_fish,day_one_constructible,pass
AGA,Anga Janapada,antq_rice_wine,opening_market_network,pass
AGA,Anga Janapada,antq_sailcloth,day_one_constructible,pass
AGA,Anga Janapada,antq_sesame,day_one_constructible,pass
AGA,Anga Janapada,antq_sesame_oil,day_one_constructible,pass
AGA,Anga Janapada,antq_silphium,opening_market_network,pass
AGA,Anga Janapada,antq_soap,opening_market_network,pass
AGA,Anga Janapada,antq_soy_condiments,opening_market_network,pass
AGA,Anga Janapada,antq_tree_nuts,day_one_constructible,pass
AGA,Anga Janapada,antq_wax_goods,day_one_constructible,pass
AGA,Anga Janapada,antq_yue_celadon,dated_later_unlock,pass
AGA,Anga Janapada,beer,owned_seeded_producer,pass
AGA,Anga Janapada,beeswax,opening_market_network,pass
AGA,Anga Janapada,books,opening_market_network,pass
AGA,Anga Janapada,chili,opening_market_network,pass
AGA,Anga Janapada,clay,opening_market_network,pass
AGA,Anga Janapada,cloth,owned_seeded_producer,pass
AGA,Anga Janapada,cloves,opening_market_network,pass
AGA,Anga Janapada,coal,opening_market_network,pass
AGA,Anga Janapada,cocoa,opening_market_network,pass
AGA,Anga Janapada,copper,opening_market_network,pass
AGA,Anga Janapada,cotton,opening_market_network,pass
AGA,Anga Janapada,dyes,opening_market_network,pass
AGA,Anga Janapada,elephants,owned_rgo,pass
AGA,Anga Janapada,fiber_crops,opening_market_network,pass
AGA,Anga Janapada,fine_cloth,day_one_constructible,pass
AGA,Anga Janapada,fish,opening_market_network,pass
AGA,Anga Janapada,fruit,owned_rgo,pass
AGA,Anga Janapada,fur,opening_market_network,pass
AGA,Anga Janapada,furniture,day_one_constructible,pass
AGA,Anga Janapada,gems,opening_market_network,pass
AGA,Anga Janapada,glass,opening_market_network,pass
AGA,Anga Janapada,goods_gold,opening_market_network,pass
AGA,Anga Janapada,horses,opening_market_network,pass
AGA,Anga Janapada,incense,opening_market_network,pass
AGA,Anga Janapada,iron,opening_market_network,pass
AGA,Anga Janapada,ivory,opening_market_network,pass
AGA,Anga Janapada,jewelry,day_one_constructible,pass
AGA,Anga Janapada,lead,opening_market_network,pass
AGA,Anga Janapada,leather,day_one_constructible,pass
AGA,Anga Janapada,legumes,owned_rgo,pass
AGA,Anga Janapada,livestock,opening_market_network,pass
AGA,Anga Janapada,lumber,opening_market_network,pass
AGA,Anga Janapada,maize,opening_market_network,pass
AGA,Anga Janapada,marble,opening_market_network,pass
AGA,Anga Janapada,masonry,day_one_constructible,pass
AGA,Anga Janapada,medicaments,day_one_constructible,pass
AGA,Anga Janapada,mercury,opening_market_network,pass
AGA,Anga Janapada,millet,opening_market_network,pass
AGA,Anga Janapada,naval_supplies,day_one_constructible,pass
AGA,Anga Janapada,olives,opening_market_network,pass
AGA,Anga Janapada,paper,opening_market_network,pass
AGA,Anga Janapada,pearls,opening_market_network,pass
AGA,Anga Janapada,pepper,opening_market_network,pass
AGA,Anga Janapada,potato,opening_market_network,pass
AGA,Anga Janapada,pottery,day_one_constructible,pass
AGA,Anga Janapada,rice,owned_rgo,pass
AGA,Anga Janapada,saffron,opening_market_network,pass
AGA,Anga Janapada,salt,opening_market_network,pass
AGA,Anga Janapada,sand,opening_market_network,pass
AGA,Anga Janapada,silk,opening_market_network,pass
AGA,Anga Janapada,silver,opening_market_network,pass
AGA,Anga Janapada,steel,day_one_constructible,pass
AGA,Anga Janapada,stone,opening_market_network,pass
AGA,Anga Janapada,sugar,owned_rgo,pass
AGA,Anga Janapada,tar,day_one_constructible,pass
AGA,Anga Janapada,tea,opening_market_network,pass
AGA,Anga Janapada,tin,opening_market_network,pass
AGA,Anga Janapada,tobacco,opening_market_network,pass
AGA,Anga Janapada,tools,day_one_constructible,pass
AGA,Anga Janapada,weaponry,day_one_constructible,pass
AGA,Anga Janapada,wheat,opening_market_network,pass
AGA,Anga Janapada,wild_game,opening_market_network,pass
AGA,Anga Janapada,wine,opening_market_network,pass
AGA,Anga Janapada,wool,opening_market_network,pass
AGR,Agraeans,alum,opening_market_network,pass
AGR,Agraeans,amber,opening_market_network,pass
AGR,Agraeans,antq_amber_ornaments,opening_market_network,pass
AGR,Agraeans,antq_barley,day_one_constructible,pass
AGR,Agraeans,antq_bound_codices,dated_later_unlock,pass
AGR,Agraeans,antq_bronze_wares,opening_market_network,pass
AGR,Agraeans,antq_cage_glass,dated_later_unlock,pass
AGR,Agraeans,antq_camels,day_one_constructible,pass
AGR,Agraeans,antq_carpets,opening_market_network,pass
AGR,Agraeans,antq_cheese_curds,day_one_constructible,pass
AGR,Agraeans,antq_coconut_products,opening_market_network,pass
AGR,Agraeans,antq_coconuts,day_one_constructible,pass
AGR,Agraeans,antq_cordage,day_one_constructible,pass
AGR,Agraeans,antq_cured_meat,day_one_constructible,pass
AGR,Agraeans,antq_dates,day_one_constructible,pass
AGR,Agraeans,antq_dried_fruit,opening_market_network,pass
AGR,Agraeans,antq_felt_goods,opening_market_network,pass
AGR,Agraeans,antq_fine_ceramics,opening_market_network,pass
AGR,Agraeans,antq_garnet_cloisonne,dated_later_unlock,pass
AGR,Agraeans,antq_glass_beads,opening_market_network,pass
AGR,Agraeans,antq_glasswares,opening_market_network,pass
AGR,Agraeans,antq_grain_products,day_one_constructible,pass
AGR,Agraeans,antq_iron_hardware,day_one_constructible,pass
AGR,Agraeans,antq_jade,opening_market_network,pass
AGR,Agraeans,antq_lacquerware,opening_market_network,pass
AGR,Agraeans,antq_lead_wares,opening_market_network,pass
AGR,Agraeans,antq_leather_goods,day_one_constructible,pass
AGR,Agraeans,antq_naphtha,opening_market_network,pass
AGR,Agraeans,antq_nut_pastes,opening_market_network,pass
AGR,Agraeans,antq_olive_oil,day_one_constructible,pass
AGR,Agraeans,antq_papyrus,day_one_constructible,pass
AGR,Agraeans,antq_parchment,opening_market_network,pass
AGR,Agraeans,antq_perfumes,opening_market_network,pass
AGR,Agraeans,antq_preserved_fish,day_one_constructible,pass
AGR,Agraeans,antq_rice_wine,opening_market_network,pass
AGR,Agraeans,antq_sailcloth,day_one_constructible,pass
AGR,Agraeans,antq_sesame,day_one_constructible,pass
AGR,Agraeans,antq_sesame_oil,opening_market_network,pass
AGR,Agraeans,antq_silphium,opening_market_network,pass
AGR,Agraeans,antq_soap,opening_market_network,pass
AGR,Agraeans,antq_soy_condiments,opening_market_network,pass
AGR,Agraeans,antq_tree_nuts,day_one_constructible,pass
AGR,Agraeans,antq_wax_goods,opening_market_network,pass
AGR,Agraeans,antq_yue_celadon,dated_later_unlock,pass
AGR,Agraeans,beer,day_one_constructible,pass
AGR,Agraeans,beeswax,opening_market_network,pass
AGR,Agraeans,books,opening_market_network,pass
AGR,Agraeans,chili,opening_market_network,pass
AGR,Agraeans,clay,opening_market_network,pass
AGR,Agraeans,cloth,day_one_constructible,pass
AGR,Agraeans,cloves,opening_market_network,pass
AGR,Agraeans,coal,opening_market_network,pass
AGR,Agraeans,cocoa,opening_market_network,pass
AGR,Agraeans,copper,opening_market_network,pass
AGR,Agraeans,cotton,opening_market_network,pass
AGR,Agraeans,dyes,opening_market_network,pass
AGR,Agraeans,elephants,opening_market_network,pass
AGR,Agraeans,fiber_crops,opening_market_network,pass
AGR,Agraeans,fine_cloth,opening_market_network,pass
AGR,Agraeans,fish,owned_rgo,pass
AGR,Agraeans,fruit,owned_rgo,pass
AGR,Agraeans,fur,opening_market_network,pass
AGR,Agraeans,furniture,opening_market_network,pass
AGR,Agraeans,gems,opening_market_network,pass
AGR,Agraeans,glass,opening_market_network,pass
AGR,Agraeans,goods_gold,opening_market_network,pass
AGR,Agraeans,horses,owned_rgo,pass
AGR,Agraeans,incense,opening_market_network,pass
AGR,Agraeans,iron,opening_market_network,pass
AGR,Agraeans,ivory,opening_market_network,pass
AGR,Agraeans,jewelry,opening_market_network,pass
AGR,Agraeans,lead,opening_market_network,pass
AGR,Agraeans,leather,day_one_constructible,pass
AGR,Agraeans,legumes,opening_market_network,pass
AGR,Agraeans,livestock,owned_rgo,pass
AGR,Agraeans,lumber,opening_market_network,pass
AGR,Agraeans,maize,opening_market_network,pass
AGR,Agraeans,marble,opening_market_network,pass
AGR,Agraeans,masonry,day_one_constructible,pass
AGR,Agraeans,medicaments,opening_market_network,pass
AGR,Agraeans,mercury,opening_market_network,pass
AGR,Agraeans,millet,opening_market_network,pass
AGR,Agraeans,naval_supplies,day_one_constructible,pass
AGR,Agraeans,olives,opening_market_network,pass
AGR,Agraeans,paper,opening_market_network,pass
AGR,Agraeans,pearls,opening_market_network,pass
AGR,Agraeans,pepper,opening_market_network,pass
AGR,Agraeans,potato,opening_market_network,pass
AGR,Agraeans,pottery,day_one_constructible,pass
AGR,Agraeans,rice,opening_market_network,pass
AGR,Agraeans,saffron,opening_market_network,pass
AGR,Agraeans,salt,opening_market_network,pass
AGR,Agraeans,sand,owned_rgo,pass
AGR,Agraeans,silk,opening_market_network,pass
AGR,Agraeans,silver,opening_market_network,pass
AGR,Agraeans,steel,opening_market_network,pass
AGR,Agraeans,stone,opening_market_network,pass
AGR,Agraeans,sugar,opening_market_network,pass
AGR,Agraeans,tar,day_one_constructible,pass
AGR,Agraeans,tea,opening_market_network,pass
AGR,Agraeans,tin,opening_market_network,pass
AGR,Agraeans,tobacco,opening_market_network,pass
AGR,Agraeans,tools,day_one_constructible,pass
AGR,Agraeans,weaponry,day_one_constructible,pass
AGR,Agraeans,wheat,owned_rgo,pass
AGR,Agraeans,wild_game,opening_market_network,pass
AGR,Agraeans,wine,opening_market_network,pass
AGR,Agraeans,wool,opening_market_network,pass
AGS,Agusan River,alum,opening_market_network,pass
AGS,Agusan River,amber,opening_market_network,pass
AGS,Agusan River,antq_amber_ornaments,opening_market_network,pass
AGS,Agusan River,antq_barley,day_one_constructible,pass
AGS,Agusan River,antq_bound_codices,dated_later_unlock,pass
AGS,Agusan River,antq_bronze_wares,opening_market_network,pass
AGS,Agusan River,antq_cage_glass,dated_later_unlock,pass
AGS,Agusan River,antq_camels,day_one_constructible,pass
AGS,Agusan River,antq_carpets,opening_market_network,pass
AGS,Agusan River,antq_cheese_curds,day_one_constructible,pass
AGS,Agusan River,antq_coconut_products,opening_market_network,pass
AGS,Agusan River,antq_coconuts,day_one_constructible,pass
AGS,Agusan River,antq_cordage,day_one_constructible,pass
AGS,Agusan River,antq_cured_meat,day_one_constructible,pass
AGS,Agusan River,antq_dates,day_one_constructible,pass
AGS,Agusan River,antq_dried_fruit,opening_market_network,pass
AGS,Agusan River,antq_felt_goods,opening_market_network,pass
AGS,Agusan River,antq_fine_ceramics,opening_market_network,pass
AGS,Agusan River,antq_garnet_cloisonne,dated_later_unlock,pass
AGS,Agusan River,antq_glass_beads,opening_market_network,pass
AGS,Agusan River,antq_glasswares,opening_market_network,pass
AGS,Agusan River,antq_grain_products,day_one_constructible,pass
AGS,Agusan River,antq_iron_hardware,day_one_constructible,pass
AGS,Agusan River,antq_jade,opening_market_network,pass
AGS,Agusan River,antq_lacquerware,opening_market_network,pass
AGS,Agusan River,antq_lead_wares,opening_market_network,pass
AGS,Agusan River,antq_leather_goods,day_one_constructible,pass
AGS,Agusan River,antq_naphtha,opening_market_network,pass
AGS,Agusan River,antq_nut_pastes,opening_market_network,pass
AGS,Agusan River,antq_olive_oil,day_one_constructible,pass
AGS,Agusan River,antq_papyrus,day_one_constructible,pass
AGS,Agusan River,antq_parchment,opening_market_network,pass
AGS,Agusan River,antq_perfumes,opening_market_network,pass
AGS,Agusan River,antq_preserved_fish,day_one_constructible,pass
AGS,Agusan River,antq_rice_wine,opening_market_network,pass
AGS,Agusan River,antq_sailcloth,day_one_constructible,pass
