category,key,profile,source,source_sha256,cell,source_layout,master,texture,contract
cabinet_action,antq_bosporan_grain_export_measures,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,2,six_up_painting,assets_queue/politics/masters/antq_bosporan_grain_export_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_bosporan_grain_export_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_bosporan_strait_harbor_watch,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,3,six_up_painting,assets_queue/politics/masters/antq_bosporan_strait_harbor_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_bosporan_strait_harbor_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_bosporan_polis_market_petitions,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,4,six_up_painting,assets_queue/politics/masters/antq_bosporan_polis_market_petitions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_bosporan_polis_market_petitions.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_bosporan_steppe_frontier_compacts,bosporan,assets_queue/politics/sources/bosporan_court_atlas.png,c443b4ed68a09e3ddcdf05754e8625c7b3a00819a253c32dd8f3d3b35c3c65d3,5,six_up_painting,assets_queue/politics/masters/antq_bosporan_steppe_frontier_compacts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_bosporan_steppe_frontier_compacts.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_galilean_tetrarchic_council,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,0,six_up_painting,assets_queue/politics/masters/antq_galilean_tetrarchic_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_galilean_tetrarchic_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_galilean_lake_fishery_returns,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,1,six_up_painting,assets_queue/politics/masters/antq_galilean_lake_fishery_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_galilean_lake_fishery_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_galilean_peraean_road_dispatches,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,2,six_up_painting,assets_queue/politics/masters/antq_galilean_peraean_road_dispatches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_galilean_peraean_road_dispatches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_galilean_market_measure_returns,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,3,six_up_painting,assets_queue/politics/masters/antq_galilean_market_measure_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_galilean_market_measure_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_galilean_domain_olive_grain_accounts,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,4,six_up_painting,assets_queue/politics/masters/antq_galilean_domain_olive_grain_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_galilean_domain_olive_grain_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_galilean_roman_patron_petitions,galilean,assets_queue/politics/sources/galilean_court_atlas.png,36c8991e57906b049c5a1fe67b6c475dbae2045405e018d8f3e2ea977e0dca4d,5,six_up_painting,assets_queue/politics/masters/antq_galilean_roman_patron_petitions_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_galilean_roman_patron_petitions.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_batanean_tetrarchic_council,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,0,six_up_painting,assets_queue/politics/masters/antq_batanean_tetrarchic_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_batanean_tetrarchic_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batanean_basalt_cistern_returns,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,1,six_up_painting,assets_queue/politics/masters/antq_batanean_basalt_cistern_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batanean_basalt_cistern_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batanean_highland_route_watch,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,2,six_up_painting,assets_queue/politics/masters/antq_batanean_highland_route_watch_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batanean_highland_route_watch.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batanean_sanctuary_store_returns,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,3,six_up_painting,assets_queue/politics/masters/antq_batanean_sanctuary_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batanean_sanctuary_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batanean_horse_frontier_muster,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,4,six_up_painting,assets_queue/politics/masters/antq_batanean_horse_frontier_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batanean_horse_frontier_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_batanean_roman_client_embassies,batanean,assets_queue/politics/sources/batanean_court_atlas.png,e167dc00c22889c9d35ddfc344b4d9c9276bfb8afcdec63028b9ed62f5120f56,5,six_up_painting,assets_queue/politics/masters/antq_batanean_roman_client_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_batanean_roman_client_embassies.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_commagenean_royal_council,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,0,six_up_painting,assets_queue/politics/masters/antq_commagenean_royal_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_commagenean_royal_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_commagenean_royal_domain_returns,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,1,six_up_painting,assets_queue/politics/masters/antq_commagenean_royal_domain_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_commagenean_royal_domain_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_commagenean_euphrates_ferry_measures,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,2,six_up_painting,assets_queue/politics/masters/antq_commagenean_euphrates_ferry_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_commagenean_euphrates_ferry_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_commagenean_sanctuary_inventory_returns,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,3,six_up_painting,assets_queue/politics/masters/antq_commagenean_sanctuary_inventory_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_commagenean_sanctuary_inventory_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_commagenean_highland_cavalry_muster,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,4,six_up_painting,assets_queue/politics/masters/antq_commagenean_highland_cavalry_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_commagenean_highland_cavalry_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_commagenean_roman_arsacid_embassies,commagenean,assets_queue/politics/sources/commagenean_court_atlas.png,6c266ebc2c50dd94e1f52a1a5d2bfd406c2cf138af4a5d64924d9359c6bf2122,5,six_up_painting,assets_queue/politics/masters/antq_commagenean_roman_arsacid_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_commagenean_roman_arsacid_embassies.dds,128x128 BC7 sRGBA + full mip chain
parliament_type,antq_emesan_dynastic_council,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,0,six_up_painting,assets_queue/politics/masters/antq_emesan_dynastic_council_128.png,main_menu/gfx/interface/icons/parliament_types/antq_emesan_dynastic_council.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_emesan_sanctuary_store_returns,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,1,six_up_painting,assets_queue/politics/masters/antq_emesan_sanctuary_store_returns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_emesan_sanctuary_store_returns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_emesan_orontes_caravan_dispatches,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,2,six_up_painting,assets_queue/politics/masters/antq_emesan_orontes_caravan_dispatches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_emesan_orontes_caravan_dispatches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_emesan_mounted_retinue_muster,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,3,six_up_painting,assets_queue/politics/masters/antq_emesan_mounted_retinue_muster_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_emesan_mounted_retinue_muster.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_emesan_city_textile_measures,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,4,six_up_painting,assets_queue/politics/masters/antq_emesan_city_textile_measures_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_emesan_city_textile_measures.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_emesan_roman_patron_embassies,emesan,assets_queue/politics/sources/emesan_court_atlas.png,4853471711798ca4eb0a2422e81435e4b66a7b8cc58f2b47037a5105f63dc21b,5,six_up_painting,assets_queue/politics/masters/antq_emesan_roman_patron_embassies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_emesan_roman_patron_embassies.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_germanic_wergild_staff_tallies,tribal,assets_queue/politics/sources/regional_programmes_01.png,13425860d3a32d213b454c65e0f01b1f2814185fabea02d6d0c88bb4e7d7031f,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_germanic_wergild_staff_tallies_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_germanic_wergild_staff_tallies.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_germanic_grove_boundary_marks,tribal,assets_queue/politics/sources/regional_programmes_01.png,13425860d3a32d213b454c65e0f01b1f2814185fabea02d6d0c88bb4e7d7031f,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_germanic_grove_boundary_marks_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_germanic_grove_boundary_marks.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_germanic_cattle_tribute_counts,tribal,assets_queue/politics/sources/regional_programmes_01.png,13425860d3a32d213b454c65e0f01b1f2814185fabea02d6d0c88bb4e7d7031f,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_germanic_cattle_tribute_counts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_germanic_cattle_tribute_counts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_germanic_host_shield_stacks,tribal,assets_queue/politics/sources/regional_programmes_01.png,13425860d3a32d213b454c65e0f01b1f2814185fabea02d6d0c88bb4e7d7031f,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_germanic_host_shield_stacks_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_germanic_host_shield_stacks.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_celtic_oppidum_grain_pits,tribal,assets_queue/politics/sources/regional_programmes_02.png,13dfec17cc29515393f61283bb301521432c11404f4b69ce606b88b9a1c0b6de,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_celtic_oppidum_grain_pits_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_celtic_oppidum_grain_pits.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_celtic_cattle_bridewealth_rings,tribal,assets_queue/politics/sources/regional_programmes_02.png,13dfec17cc29515393f61283bb301521432c11404f4b69ce606b88b9a1c0b6de,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_celtic_cattle_bridewealth_rings_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_celtic_cattle_bridewealth_rings.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_celtic_chariot_fitting_stores,tribal,assets_queue/politics/sources/regional_programmes_02.png,13dfec17cc29515393f61283bb301521432c11404f4b69ce606b88b9a1c0b6de,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_celtic_chariot_fitting_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_celtic_chariot_fitting_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_celtic_oenach_assembly_posts,tribal,assets_queue/politics/sources/regional_programmes_02.png,13dfec17cc29515393f61283bb301521432c11404f4b69ce606b88b9a1c0b6de,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_celtic_oenach_assembly_posts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_celtic_oenach_assembly_posts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_uralic_fur_bundle_accounts,tribal,assets_queue/politics/sources/regional_programmes_03.png,45187045093971cff7c847774d40b21a24b652dcd587e1413d4eb506f0f11a60,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_uralic_fur_bundle_accounts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_uralic_fur_bundle_accounts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_uralic_river_boat_relays,tribal,assets_queue/politics/sources/regional_programmes_03.png,45187045093971cff7c847774d40b21a24b652dcd587e1413d4eb506f0f11a60,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_uralic_river_boat_relays_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_uralic_river_boat_relays.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_uralic_winter_store_pits,tribal,assets_queue/politics/sources/regional_programmes_03.png,45187045093971cff7c847774d40b21a24b652dcd587e1413d4eb506f0f11a60,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_uralic_winter_store_pits_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_uralic_winter_store_pits.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_uralic_forest_grove_gifts,tribal,assets_queue/politics/sources/regional_programmes_03.png,45187045093971cff7c847774d40b21a24b652dcd587e1413d4eb506f0f11a60,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_uralic_forest_grove_gifts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_uralic_forest_grove_gifts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_african_compound_granary_seals,tribal,assets_queue/politics/sources/regional_programmes_04.png,41a8694c183446cc9fac3c5729a7e1ed9fc212a46ba3fed6c45e39f0a67ca207,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_african_compound_granary_seals_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_african_compound_granary_seals.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_african_bloomery_iron_shares,tribal,assets_queue/politics/sources/regional_programmes_04.png,41a8694c183446cc9fac3c5729a7e1ed9fc212a46ba3fed6c45e39f0a67ca207,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_african_bloomery_iron_shares_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_african_bloomery_iron_shares.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_african_cattle_kraal_counts,tribal,assets_queue/politics/sources/regional_programmes_04.png,41a8694c183446cc9fac3c5729a7e1ed9fc212a46ba3fed6c45e39f0a67ca207,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_african_cattle_kraal_counts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_african_cattle_kraal_counts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_african_shrine_offering_jars,tribal,assets_queue/politics/sources/regional_programmes_04.png,41a8694c183446cc9fac3c5729a7e1ed9fc212a46ba3fed6c45e39f0a67ca207,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_african_shrine_offering_jars_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_african_shrine_offering_jars.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_indic_tank_sluice_turns,tribal,assets_queue/politics/sources/regional_programmes_05.png,d0e1d56dc087ce13c619ae09fde661f818d3ad7ecf925d752d0cab88cdeb63e3,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_indic_tank_sluice_turns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_indic_tank_sluice_turns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_indic_village_share_cords,tribal,assets_queue/politics/sources/regional_programmes_05.png,d0e1d56dc087ce13c619ae09fde661f818d3ad7ecf925d752d0cab88cdeb63e3,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_indic_village_share_cords_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_indic_village_share_cords.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_indic_monsoon_seed_jars,tribal,assets_queue/politics/sources/regional_programmes_05.png,d0e1d56dc087ce13c619ae09fde661f818d3ad7ecf925d752d0cab88cdeb63e3,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_indic_monsoon_seed_jars_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_indic_monsoon_seed_jars.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_indic_guild_weight_stones,tribal,assets_queue/politics/sources/regional_programmes_05.png,d0e1d56dc087ce13c619ae09fde661f818d3ad7ecf925d752d0cab88cdeb63e3,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_indic_guild_weight_stones_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_indic_guild_weight_stones.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_nanyang_outrigger_cordage_stores,tribal,assets_queue/politics/sources/regional_programmes_06.png,d795d75f46671a82a3d96c842615bd8c1f1db65611f3ba208594b891bec06274,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_nanyang_outrigger_cordage_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_nanyang_outrigger_cordage_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_nanyang_monsoon_bead_chests,tribal,assets_queue/politics/sources/regional_programmes_06.png,d795d75f46671a82a3d96c842615bd8c1f1db65611f3ba208594b891bec06274,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_nanyang_monsoon_bead_chests_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_nanyang_monsoon_bead_chests.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_nanyang_reef_fish_weirs,tribal,assets_queue/politics/sources/regional_programmes_06.png,d795d75f46671a82a3d96c842615bd8c1f1db65611f3ba208594b891bec06274,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_nanyang_reef_fish_weirs_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_nanyang_reef_fish_weirs.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_nanyang_ancestor_jar_watches,tribal,assets_queue/politics/sources/regional_programmes_06.png,d795d75f46671a82a3d96c842615bd8c1f1db65611f3ba208594b891bec06274,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_nanyang_ancestor_jar_watches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_nanyang_ancestor_jar_watches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_mesoamerican_milpa_seed_gourds,tribal,assets_queue/politics/sources/regional_programmes_07.png,6ce85bddad3e18c00d2a52364349bc853f2f9d040fabb6fe305cece0f407c8df,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_mesoamerican_milpa_seed_gourds_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_mesoamerican_milpa_seed_gourds.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_mesoamerican_obsidian_core_shares,tribal,assets_queue/politics/sources/regional_programmes_07.png,6ce85bddad3e18c00d2a52364349bc853f2f9d040fabb6fe305cece0f407c8df,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_mesoamerican_obsidian_core_shares_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_mesoamerican_obsidian_core_shares.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_mesoamerican_cacao_tribute_bundles,tribal,assets_queue/politics/sources/regional_programmes_07.png,6ce85bddad3e18c00d2a52364349bc853f2f9d040fabb6fe305cece0f407c8df,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_mesoamerican_cacao_tribute_bundles_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_mesoamerican_cacao_tribute_bundles.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_mesoamerican_incensario_calendar_watches,tribal,assets_queue/politics/sources/regional_programmes_07.png,6ce85bddad3e18c00d2a52364349bc853f2f9d040fabb6fe305cece0f407c8df,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_mesoamerican_incensario_calendar_watches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_mesoamerican_incensario_calendar_watches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_andean_terrace_water_turns,tribal,assets_queue/politics/sources/regional_programmes_08.png,f173abcc3d09554d3b053cf943bfcd80fd4b94840d6dab9636d3429fec9b8c26,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_andean_terrace_water_turns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_andean_terrace_water_turns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_andean_llama_caravan_packs,tribal,assets_queue/politics/sources/regional_programmes_08.png,f173abcc3d09554d3b053cf943bfcd80fd4b94840d6dab9636d3429fec9b8c26,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_andean_llama_caravan_packs_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_andean_llama_caravan_packs.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_andean_chuno_store_courts,tribal,assets_queue/politics/sources/regional_programmes_08.png,f173abcc3d09554d3b053cf943bfcd80fd4b94840d6dab9636d3429fec9b8c26,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_andean_chuno_store_courts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_andean_chuno_store_courts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_andean_spondylus_huaca_gifts,tribal,assets_queue/politics/sources/regional_programmes_08.png,f173abcc3d09554d3b053cf943bfcd80fd4b94840d6dab9636d3429fec9b8c26,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_andean_spondylus_huaca_gifts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_andean_spondylus_huaca_gifts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_woodland_copper_mica_exchanges,tribal,assets_queue/politics/sources/regional_programmes_09.png,e128d9c044ba06a3b7fc18bf90f4096ec839a800aaffa5ad6c00e95db9ae98f9,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_woodland_copper_mica_exchanges_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_woodland_copper_mica_exchanges.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_woodland_canoe_portage_marks,tribal,assets_queue/politics/sources/regional_programmes_09.png,e128d9c044ba06a3b7fc18bf90f4096ec839a800aaffa5ad6c00e95db9ae98f9,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_woodland_canoe_portage_marks_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_woodland_canoe_portage_marks.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_woodland_hunt_cache_pits,tribal,assets_queue/politics/sources/regional_programmes_09.png,e128d9c044ba06a3b7fc18bf90f4096ec839a800aaffa5ad6c00e95db9ae98f9,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_woodland_hunt_cache_pits_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_woodland_hunt_cache_pits.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_woodland_earthwork_labor_cords,tribal,assets_queue/politics/sources/regional_programmes_09.png,e128d9c044ba06a3b7fc18bf90f4096ec839a800aaffa5ad6c00e95db9ae98f9,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_woodland_earthwork_labor_cords_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_woodland_earthwork_labor_cords.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_highland_barley_threshing_floors,tribal,assets_queue/politics/sources/regional_programmes_10.png,4fcb825f4e78883eb086ad278661a97590c45863a40d6415de57d18216e99c97,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_highland_barley_threshing_floors_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_highland_barley_threshing_floors.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_highland_yak_salt_caravans,tribal,assets_queue/politics/sources/regional_programmes_10.png,4fcb825f4e78883eb086ad278661a97590c45863a40d6415de57d18216e99c97,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_highland_yak_salt_caravans_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_highland_yak_salt_caravans.dds,128x128 BC7 sRGBA + full mip chain
